"F_01" "F_02" "F_03" "F_04" "F_05" "F_06" "F_07" "F_08" "F_09" "F_10" "F_11" "F_13" "F_14" "F_15" "F_16" "F_17" "F_18" "F_19" "F_20" "F_21" "F_22" "F_23" "F_24" "F_25" "F_26" "F_27" "F_28" "F_29" "F_30" "F_32" "F_33" "F_35" "F_36" "F_37" "F_38" "F_39" "F_40" "F_41" "F_42" "F_43" "F_44" "F_45" "F_46" "F_47" "F_48" "F_49"
"A_87_P105713" 0.260554593654884 -0.738403399745347 0.657784688600209 0.864682474761788 -0.0736367728074065 0.732303708718851 -1.08668220917732 -0.447914533259921 -0.899531511290385 -0.301783099045552 0.42945079972997 0.437072580628665 1.50572296284739 -0.469953929822295 0.0923294805075366 0.358731043350552 -0.368122410190824 1.572811718512 0.718096736160202 -0.107796496319062 -0.0736376026755426 -0.495253882498488 -0.684507494409991 0.716303366708617 -0.685047614978018 6.68544524648955 0.331870831334874 0.962106186069151 0.299190467228894 0.088394982624723 0.22552918836499 0.714542908238341 -0.211048870333314 -0.135345986366727 0.0496827392219375 -0.530458535771687 -0.667628819882347 -0.401415681092864 -0.588638770321114 0.302728082665363 0.705016850370399 -0.252933511709478 0.000953145461551619 0.252131371375985 0.210378997026973 0.676702995651367
"seq_RIGG05863" 3.55184761566753 2.39974309780261 3.15507771279025 0.639948864706267 0.729855105238058 1.91435320735224 2.45973739371672 3.49796731422408 3.50705140960853 2.51722252293592 2.35945792776551 -0.494070117882627 2.80806867754397 2.9376189366802 3.86079225905536 3.4847283165818 -0.0971996036998353 2.26873779741738 2.49324058301841 2.17371568651293 2.53635291819759 -0.297787568845261 3.05732552497976 4.26342247894056 -0.294704505179086 0.806955490356108 1.37652620737523 1.40854603890409 1.89568540992755 3.00595019720279 3.66581882412778 1.68845978379512 -0.100090991395644 1.33812785949342 2.22204217099681 3.8109739092265 3.55645280771535 5.04270979618521 2.77422565109403 2.64307385331455 1.51389512041147 4.69026278353281 2.58877869912918 2.50413448437482 -0.153071511799113 -0.274854695548603
"T000877_G000619_ANGPTL4_769087" 1.04857527729138 -0.627621327083386 -0.816037048099736 -1.39007957799898 -0.993030833340398 -0.656293575186604 0.820179104690423 0.698090116852444 -0.899338768815344 0.735987687558859 -0.197156465279142 -0.400171724901591 -0.0383348629228703 -0.0650437897935766 1.33692304058497 0.379603511432721 1.0914850011626 -1.9074210217409 0.668910557323048 -1.51913219726912 -1.29782215199662 1.22347429510754 -0.221459676016274 -0.916467296611918 1.75699332332589 -1.61306673130449 -3.29506071420668 -1.51961904459416 -0.699705826083529 0.936245559764694 0.910433152059072 -0.607313715389929 -0.538213434296014 -0.0241562875577762 -0.0496840152568731 2.62633918365483 0.933620543122132 0.476707963637368 1.50166130298407 -2.56636559448344 0.313279516414747 0.634566765630048 0.838621557233215 -3.37495711747076 -0.159414264947325 -2.91547278303414
"A_87_P010765" 0.421948383681962 0.226164409762821 -1.26699609377795 -1.31756100945616 -1.63262567733997 -1.86000590176633 0.13052088030188 0.943875167028921 0.129529168392264 2.74198427936481 -1.0724370362314 -0.911255522014437 -1.17242058720511 4.64039813498363 0.239161192738816 0.348489798488506 0.907510155697874 -1.29867557474316 -0.484157343875737 -1.42256179960659 -1.90457913362254 -0.301728046334719 -0.612584543470699 1.30850397042678 0.618414018951642 -2.37338517330623 0.233299322637702 -0.649726305404603 -0.567008252485154 -1.03118861841199 0.537255566917531 -0.466570377562306 -1.34816758414014 -0.0797652636072438 -1.16243659140523 -0.62609912217056 0.975851279863749 0.469560432543115 3.81580266871352 -1.49945004899686 -0.122279104863634 -0.780418192494752 1.65803829290565 -2.52551419527019 -0.983064739314761 -1.62067122934986
"seq_RIGG10051" 1.20469883159783 -0.530840791907241 -0.712738549934443 -1.54948043515232 -0.826799462548142 -0.6698303538336 0.899500963142703 0.696289804946984 -0.770619159137069 0.707820269654421 -0.299492078160967 -0.36449752519044 -0.0353720280608056 0.0220823303729414 1.33041363478513 0.402726486240021 1.02535987052223 -1.93124115574233 0.715066886316843 -1.55595427105482 -1.30884657902745 1.18799465522024 -0.342195323658609 -0.89761225827178 1.75117634011221 -1.34570096460739 -3.38895936466155 -1.5812561790597 -0.597008713332179 0.966629831323113 0.866868960408882 -0.772899189241951 -0.524892014678502 0.251764641573142 0.0788565951088377 2.76547183347191 0.873548868239986 0.531103081646777 1.42089839288351 -2.43166070077313 0.345091003586929 0.734559901690349 0.769152206743246 -3.28873095444766 -0.222160310179433 -2.88580391655481
"A_87_P111518" -2.57099166489993 2.28475708115792 -2.63695165864477 -0.837207261194146 -0.68434098027741 -2.53733293392528 0.768811633990972 -2.86654359359639 -2.58441144267713 2.096624049666 -2.8905185769924 -0.969707338672626 -2.49333387321956 -2.60520195996608 -2.68719468676107 -2.75462503762682 0.953076860020271 -2.53762872471289 -1.49178155970274 -1.01507184650209 -2.71238395610516 0.477878728686681 -2.88739910639459 -2.20561175528216 1.39921297680974 -2.49240463072515 -2.39413058315749 -1.65584552030873 -2.41462068297002 -2.07117591545387 -1.49162593876742 -2.27239338909757 -0.0534853810105801 -2.29899791534239 -1.99910924743546 1.00315125164258 -1.35293696906632 -1.67103318231827 -2.17801244414326 -2.26438717540712 -1.75769761689706 -2.34808786991611 0.652509805203941 -2.09728414702364 -2.27718688690047 -2.05428542070887
"T040122_G005739_SCD_395706" 1.14941028109099 1.27955585596123 0.570393940396632 -2.49313483525014 -0.994675973514356 -0.720718624827298 0.864799448146597 1.34953649736001 1.48557392349837 0.870555534491922 0.0310277010145087 -1.64334834779229 1.1868925804039 1.1062142648823 1.48370925492004 0.732042816114302 1.91702524891899 -0.616629960480657 -1.6361298553155 -2.17817445126196 -1.85528853319091 2.39344867635629 1.05003028533347 1.88935468591137 1.87816446032919 -1.11462359784416 -2.16581234912803 -2.18147903396839 -1.7359239539259 0.680161472822663 1.12317246827041 -0.494526000201629 -2.33960253961232 -1.27299505716289 -0.415143953110493 1.81659842787065 2.77176715351692 0.0674770243297322 1.83711678429639 -1.77706921415236 -2.14465679922446 1.54469370276837 2.14125175668311 -2.3641608007839 -1.80168507933274 -2.62235673770901
"A_87_P024977" 4.12839388769722 3.57933765821864 1.70099372642744 2.28839463739415 2.22258808838494 0.897118490979409 4.32467371339781 4.19168384094233 3.71085765817236 4.3267224955395 2.13225396375928 1.68088760293595 4.60771972952963 4.39988289427348 5.82142272457725 3.11175582969163 5.19859700267976 1.77090419469972 2.52131926383794 1.61319362377361 1.13202952045084 4.02080276557882 2.24348492299818 2.72093033928131 4.6200728457527 1.68362230025693 2.60237172493369 0.0382120406997737 1.35569010484843 4.70675728217943 2.93106355039563 1.28474919595826 1.76327320030389 2.02167739704221 3.59990479071726 5.88768990139357 6.51557240572523 4.20235593896596 4.58638220155266 2.65584635626062 2.13748157449909 4.845021433664 3.2005900272589 0.607279937930204 1.60953467073208 1.13375266685818
"seq_RIGG14034" 3.8638986675701 2.99330997462453 2.11455165661331 1.03990676298881 1.53814083766475 2.51112865138522 2.90595735275331 2.15110900282631 2.73360130601758 2.56116091967129 2.77120095518031 1.7857553855274 2.9165781020584 3.19816781096841 3.08302439594234 2.49890182357316 3.87684595502003 1.36466641586171 3.01473407457328 0.939273508642096 0.543365221414212 2.44364147864848 1.80448777093824 2.41688516551754 4.04371384593991 1.76355652980782 1.08103169602494 -0.774404872688598 1.0503688855783 2.99913332078802 3.03295775162557 1.48421529285239 1.85686864896993 2.95179405581519 3.56187971957695 4.08671953013824 2.79763172729423 3.05017524510466 4.30673974104292 0.831979941509235 2.54240815495481 3.1071285335134 2.68330939516992 -1.08095867530909 2.54238128643798 -0.1514064884471
"A_87_P022383" 3.02980811229469 5.78160654429693 4.21474145156491 3.60836734738553 5.89327920209444 4.18258510570892 5.25580305245209 4.73107380650735 3.64096983026769 5.08229567036283 4.35588433696301 6.08839163880781 4.6365438831204 5.08601416704261 2.63392488162931 3.37707021165946 5.67867910839944 4.98048994272509 6.08128306613322 7.72875330598762 5.59209467851714 4.41347907252807 5.28272819038779 4.27605913063735 4.22892560790507 4.23070273441933 5.36198604721099 6.09747962915682 6.87632983525705 5.08028713254842 3.83474302925747 4.00128967272892 5.19063911289017 4.94422472817473 6.81019071537924 3.26454264993587 4.61203281500774 4.08153384466877 3.66674218117154 5.03233293934756 5.83633561679057 4.32719134199679 3.7204800580823 6.63863177567096 6.08811734615994 6.52524711974444
"A_87_P194068" 3.38229866548046 3.14306960653128 -0.214217755085415 1.72621751037399 0.465587497804386 -1.12354747565867 2.93198294234211 3.07925502416247 1.4888195467913 3.47748947902374 0.417162026156344 1.71264818957305 -0.618449436878127 3.54661360509601 2.24647349626515 1.02848771747996 3.33530411134264 -0.0172808413092672 2.31628570682472 1.69549829966644 0.0311835078733177 2.59759720302939 2.13003014425976 2.47434939104342 2.61876513022134 -0.202293320496298 1.93212701462649 1.58158962432057 -0.853664501771245 1.14680022396039 1.02320326658383 0.138578046104456 1.55102236116041 1.44232813781652 1.18057081210927 1.84815497718561 2.17078559662892 2.01309860590493 3.46598340711256 2.24954974594631 0.271063377284415 1.78122685196879 2.26153988818293 2.07830231730509 1.89429453680315 2.13907998566325
"A_87_P212618" 2.53157672693141 2.5844826215641 1.84638933085911 -0.672772460539943 0.47305369679559 0.679877766065719 2.36687053687669 2.98861953671016 2.76810754131899 2.17915383248354 1.47281546910707 -0.549826801765698 2.43564622142512 2.58788453829364 2.7566933005253 2.04626384549908 3.04087379762958 0.765794890920357 0.00204689753381815 -0.758370743774841 -1.01522661702752 3.57891883948227 2.55537413895933 3.34797305585862 3.00123941687729 0.549238141753395 -1.02041673022605 -1.09862509154824 -0.156483460167728 2.08674538169045 2.87136963269298 1.14982744740855 -0.930567315356627 0.313220062391122 0.979902338946502 3.17222311181991 4.03840588885066 2.08337084913137 3.04376646538116 -0.557344753047309 -0.725717075726841 2.67882675312605 3.43284089569595 -1.11299904041716 -0.764101224704864 -2.01754132158821
"seq_RIGG08653" -1.34565163044804 -0.676968429675444 -1.69439638878093 -4.70196558234053 -4.49621681553522 -2.71426972869028 -2.24231031019376 -0.487506475242183 -0.0352955766476399 -0.284670913338229 -1.13936353726647 -4.17281251188599 -2.90080176028797 -1.56869967052314 -0.370900572915671 -2.34362857814151 -2.99218283052851 -3.42179316058871 -2.94084238239109 -2.32995435960191 -3.90529615284011 -0.138149105465181 -3.84769201301172 -0.37007505494368 -0.351789487444672 -3.25701365180041 -4.80555878643119 -4.61496102208849 -4.5303093095841 -1.23513837335676 -1.55107343218251 -2.16694854545215 -3.77808146672946 -3.45284323470633 -2.747075673517 -1.19820064107984 -0.906681242082424 -1.4576199657613 -1.48202750894383 -3.08907664699121 -3.68086736455709 0.0687479256902078 -1.53789177798824 -3.44787869834075 -3.64716243479359 -3.83105017048598
"A_87_P022083" 4.51672444801647 3.50885390711231 4.26029741994586 1.92984429044265 1.99830338618549 3.00036327686313 3.49460814726803 4.52152583234999 4.50100519769175 3.43421131073271 3.37989862202808 0.60985232769266 3.98158967315429 3.9216853174209 4.66844957657704 4.47912420575119 0.879132127487253 3.46932843692356 3.6047010930161 3.2065143562221 3.61650272401025 0.963975978564224 4.05506560663107 5.15249684773071 0.498235036307965 1.64808192197712 2.61654583113633 2.59157578761334 3.06939329489001 4.0436521068473 4.62052316905219 2.93712233656444 0.659032567915133 2.33866714330626 3.31546169489462 4.7362764551299 4.59848823569688 6.00919050252829 3.50167954760073 3.47616353120368 2.93400854680915 5.59571481224748 3.7880542821237 3.63912933210794 0.910335352412509 0.582150213514575
"A_87_P021615" 5.53598090755175 5.21640102960532 2.09276285989201 3.71908447387521 2.60088224254925 0.789156236775967 4.95674104926688 5.24856328774403 3.11156360656931 5.36493795576913 2.42494252544332 3.99414354079537 1.35780145415075 5.67420836533941 4.36214166639582 2.90032915755792 5.60311473592364 2.02356539530884 4.43678149914169 3.95635419115725 2.15162704828994 5.10435157368594 4.56749958382495 4.41539266304031 4.67105274417198 1.49698856220969 4.42464475671418 3.39318919533445 0.861763358665026 3.22018537091409 2.82810058100431 2.08168862558803 3.69643936636982 3.43641452693324 3.02717791340612 3.69115504500881 4.47244065684484 3.90938657847807 5.52001336558338 4.20164156450762 2.62830741311613 3.64197042405295 4.55804405800933 4.21498530419149 3.94336415672158 4.05902813340879
"A_87_P101466" 0.556025681362343 -0.27638225080797 2.9665575221312 -0.0460776359655299 0.56671031420793 2.79451498965421 -1.59232796649462 2.10884617425366 1.19414413202044 -0.21478073531858 3.33456236395481 1.48918945266904 3.53877258067113 -0.94210780606248 1.43512377316717 2.24829246066619 0.0205716883442617 3.52488563427284 -0.00523543171550267 1.68864263801523 4.24126041006501 -0.0420403136535977 3.72939670283097 1.47674748018854 -2.27783211514341 3.70018961398583 2.14973621085937 1.91150812106739 3.8101376765093 1.87505952332399 2.18035678275062 1.92172855111732 1.05043272800079 0.932888187719422 2.77827509042836 -1.12550724572276 1.92041977767006 0.99350428056753 -1.17618935177333 2.97934259425802 0.556686145885565 1.55790002109822 -0.364735510231052 3.8165240970293 2.18325178217354 2.34661996341725
"A_87_P148073" 2.9641597994706 2.29930206783777 0.220912011352771 0.981995883961337 0.712420039344117 -0.500955446445609 3.09421437012095 3.0667730294185 2.37062869244783 2.83994166698115 1.1430764891201 0.332636962982462 3.24584957919123 3.10964484512026 4.35695788605368 1.8851334589277 3.94043412458258 0.563610603724 1.28912411802068 0.42792417989412 -0.118188660849215 2.96217134046113 0.991444811473555 1.57967255998959 3.42971684529244 0.336337664833539 1.46204029502265 -1.33335575426252 0.108519372904271 3.2782700566975 1.50774748857635 0.0783012705844708 0.486415829368918 0.660603510580991 2.22555868538535 4.52393103121499 5.22966109716227 2.85520277133385 3.2382132671166 1.07609691267925 0.784709480692801 3.61908562812883 1.87658601826105 -0.88772334941426 0.538892832521235 -0.0124106295833967
"A_87_P017262" 0.0242284516945342 -1.47130923647524 -4.35431870913391 -4.64252295183082 -5.24595858026159 -4.81340025874729 -1.32791945452935 -0.685361740094624 -1.43382281837249 -1.52124090610904 -3.77102751054219 -4.35271985575256 -3.71374798848683 -0.506335760561864 -0.355911539339493 -2.07219259580975 -1.88586646119134 -3.64119039833321 -2.68672328155605 -3.97899241580758 -6.03545038113618 -0.79845655340221 -2.44537416665851 -0.433662113331308 -1.57775438539493 -4.72877992373052 -3.94598352944708 -1.94805460038935 -4.62891379878595 -1.76515931368709 -1.91005601811611 -3.70689658916163 -3.81303889856768 -3.58054881632365 -3.97123505119796 -0.233528056365416 -0.772089793686559 -1.4717165232184 -0.716234347457778 -5.31282607982018 -4.23855702562495 -3.58856786074517 -0.63369150909027 -5.20429901768268 -4.35104889375932 -5.30384857273437
"T010494_G006494_GRAMD1B_769528" -0.0805144776542407 -0.483566211107011 -1.50113619041606 -1.64451664830884 -1.69139315448187 -1.88047830254093 -0.915580532823394 -0.483590737130595 -0.613573855436731 -0.827213509114346 -1.48241072283706 -1.30507054415282 -0.929335506377963 -0.0558450873071414 0.102868115831209 -0.81210983308538 -0.388322805509279 -1.08662533403373 -0.613665955589541 -1.59986936457631 -2.17046307911603 -0.086419195538524 5.5031114892386 -0.122032469260363 -0.452335370432778 -1.88516467529018 -1.84942051783247 -0.764802313587897 -1.67143274184652 -0.631037559448718 -0.79851183648323 -1.24245822320379 -1.20592115336868 -0.969269961237673 -1.77578297137451 -0.209553689461378 -0.69032285279581 -0.600113454850528 -0.0357300198333821 -1.83094617912518 -1.7369424819256 -0.840412288133886 0.460253835133995 -1.4398910660018 -1.53655769604608 -1.44680867310899
"A_87_P066781" -0.287368709583546 -1.11483790166559 -2.06152887894633 -3.41676311977757 -3.25340320441773 -2.80358455878577 0.0191664098406106 -0.270993203187941 -0.145100185610568 -0.265869408483897 -0.192965216334662 -3.02107633277612 -0.655494705875142 -0.223635288869 0.17292059933749 -1.19610878453225 -0.355571508790102 -2.54186303233989 -1.60316105866421 -1.6012347382125 -5.23490959516079 -0.883704126679102 -1.4234105269809 -0.244566587782929 0.688720314998572 -2.29919146041208 -2.77063743836273 -4.21734349360143 -3.09518070807646 -2.39674989219836 0.0539250353020214 -1.93762145998991 -2.87446569104738 -3.29300738211289 -2.34831609374349 -0.0248598512395373 0.571625235147392 0.158102085888504 0.205259451330548 -3.18749052914401 -3.07136478011621 -0.110542555113842 -1.6720359952247 -2.96077068872713 -2.94592594028027 -2.97347789901053
"A_87_P124468" 10.4576737595496 10.4705298258528 10.0423401635864 7.47803694236506 9.3064630670547 9.53073938296451 10.2446904326996 10.7704060332459 10.6282085974768 10.0488280790742 9.8870044915406 8.23077358199284 10.3967741604162 10.1042495533873 10.4358689043707 10.1362507591545 10.6351727040941 9.39761616978383 8.62250727142008 7.83640917276696 7.11816843255721 11.2694900401337 10.4779170489138 11.119399159178 11.2743126860221 8.83519023821743 7.0773032459904 7.42981491752886 8.35536116298847 10.5193987828878 10.6563817739057 9.6841981257794 7.6942566035841 9.24291417897402 9.78397515688068 10.8640636530779 11.3646282791322 9.80659727909527 11.4381414677362 7.59858730894159 7.55452705843912 11.2521103436593 11.2158967671443 7.20316361214727 8.15241654253095 5.79239773822249
"A_87_P036699" 18.9831375117554 17.4011621188611 17.0532885328213 15.3882274766437 13.9359263954637 16.037821208261 17.9035910191725 19.8916706564803 18.598236865367 18.6952254099837 18.3387708947966 16.0856588524893 16.6850576820897 17.8939081691272 18.5675707962385 17.7143456170592 19.1251881327177 17.1875612105456 16.7355853544848 15.5641935728816 14.7468678806349 18.3694026255044 18.1886884582488 19.1938691787365 19.398388899127 14.3024329481966 15.5503371246854 14.5295790868898 15.4358312092603 18.0630601020072 18.0891524046567 17.0695320745085 16.0870519307207 14.8596018156677 17.3905080093618 18.2634838190448 18.6418768288363 18.2286963869773 18.8146371687813 14.5085048782144 17.0667743734298 18.3412505641193 18.1424824348222 14.2644836026161 17.0857965744572 15.9443216572559
"seq_RIGG17865" 3.90410431284018 3.58951835200696 0.699143270662348 2.41371772221526 1.19932205502497 -0.266941880827676 3.62107340512984 3.52078119808518 1.97324102007784 4.15441558099514 1.12963858924372 2.42173999779881 -0.0378828905810686 4.15738232701041 2.92276037480989 1.62978901576694 3.84090690705333 0.750176080976876 2.95650063409363 2.26112197059339 0.802004185361361 3.15008903622028 2.59117608777354 2.73786960809259 3.10257213066263 0.221296683192355 2.39336595840394 1.91208512892649 -0.592116037397013 1.51669979707986 1.78689735894458 0.723065857790322 2.12831960636332 2.13919443398725 1.94732041732172 2.60999336943269 2.76725873687546 2.67019714703189 3.96944876841606 2.98261899139689 1.0657641889834 2.56510037699191 2.82570297529505 2.75166837422961 2.56561237165503 2.80124153575051
"T014467_G023271_ABCB1_420534" 0.490779653238615 -0.269076606333097 2.94821012433688 0.254837933469322 0.553572653844003 2.80943288586153 -1.53201782908053 1.85449507833164 1.08514130678333 -0.278130830055056 3.32424224619266 1.41481623560561 3.54591610476753 -1.04878933106896 1.34149846965046 2.27748619282105 0.0267785399350327 3.43576244059638 -0.109157732142046 1.71670746971831 4.14447281098802 0.0661383419194859 3.74666057959797 1.26727244671689 -2.41980393936884 3.67757249258053 2.09219027958504 1.87653101312059 3.66121412244186 1.71245833047799 2.09476306958017 1.85121362293942 1.04319217317925 0.952559607162573 2.83999892546016 -1.12510410835593 1.77635878663104 0.991300742181481 -1.30902215912696 3.04067770993177 0.614147982443005 1.46355771713059 -0.371391741409535 3.82784123520312 2.24782385295166 2.2727605536552
"A_87_P128048" 2.74384160753219 2.20061687888853 2.22960247302888 -0.653369533836024 0.641802938938541 0.971152797045764 2.38049498786771 3.00880455377797 2.79028602842223 2.40880808283322 1.76924759153529 -0.23019107279506 2.28752845148176 2.18117008496853 2.75516130942156 2.45185295787293 2.55063157997715 1.16667147271911 0.259613258937035 -0.330851778029113 -0.945221233413754 3.07643102539651 2.69956327745035 3.20463133757597 3.18586010700165 0.489163319818522 -1.15533957719005 -1.00613824007297 0.0252269296650578 2.2751153230033 2.79979182886078 1.38059320447304 -0.307759223786294 0.503333403353351 1.0152934922301 3.37657681217351 4.14075972501879 2.36168270402227 3.47149693685079 -0.73587033632362 -0.646483225201204 2.8620197742911 3.11393430760213 -0.843019593477599 -0.521442828212234 -1.75749597110827
"A_87_P029197" 8.12089589243123 6.09517035473308 6.068766884319 5.49141112150632 4.29428420261956 5.67655290034772 6.06536544154659 8.28929016737102 9.83485456129981 8.01548137850416 5.96681500997953 4.60272833199852 6.43337034228321 6.39127810131708 8.76427294428801 6.90886788580034 9.24983129015637 6.5387307363871 7.05282281732474 4.90107759861128 4.86751701706094 7.05366400627507 7.65695300035818 7.87344623100849 6.79053417767005 6.04872362609576 6.27541303724152 5.55972932308783 5.97061571480701 7.68759770617398 7.08691676239428 5.48032936803584 5.68095945694394 5.71753119131469 5.58214262664028 8.08273109612152 8.68308720482758 7.49476490393624 7.78897614959563 4.54288395205993 6.33560908470514 7.07332362517953 8.37176694465192 4.48696838154882 5.90710776553766 4.11561280784012
"A_87_P018411" -2.44931199854782 -4.35951807872394 -5.24386531048328 -4.80791702583667 -6.13339540082593 -5.1396650045523 -3.39985309899801 -2.39956303095999 -2.79978925255333 -2.74589691583548 -4.16196972544355 -4.77272564116441 -4.14187490225118 -1.07850878792079 -3.48811385313027 -4.02012843870042 -3.58613667542579 -4.84655391570638 -5.19168815164345 -4.83816382398347 -5.64425072326059 -1.94465466773752 -4.85867577068316 -2.69652886050141 -0.740164440933712 -5.22779535986969 -4.43019539000264 -5.46580105804316 -5.82653169170787 -3.72267840421885 -4.15025841246247 -4.78757879423234 -5.00011773638835 -4.31216954798095 -3.42812220892775 -4.2482525444113 -4.59945823717922 -4.21549663586666 -1.79153653779827 -3.71537845087709 -4.55053072669145 -1.21145794818883 -3.55219156537694 -4.87607711135684 -5.3412461859019 -4.95000400079771
"A_87_P015077" 1.90339202587408 0.88170401858261 -1.2035424276445 -0.539298158511784 -1.07230851293091 -0.0738335596281351 0.610917665104796 2.10423107814572 1.38028516770317 1.0253196761629 0.374387912337213 -0.23548797605961 -0.725281397839676 2.08283369043715 -0.234652509339394 -0.581797871189647 2.3363100875822 0.564308712160464 -1.04438314281321 -1.69217016005313 -1.4444309443933 1.73166577876015 0.630558802954649 1.89315182626759 0.992759561373338 -0.823580464575111 0.531468119113413 0.204843139708994 -1.68061834471679 -0.649436555542294 1.1173335249639 -1.80211693546153 0.82530736392096 0.422733660854429 0.0965600941196944 -0.461535164890675 -0.698218415740923 -0.552465386205375 1.4910025618073 0.0439983650226635 -0.00238458256385177 -0.358109785237926 2.38766553943613 0.64560363576241 -0.623497946993635 -0.0114871507733364
"seq_RIGG04320" 2.55141266116136 2.55561180814671 2.05362978903322 -0.0479898203881606 1.22729489505236 1.30463407208332 2.43828056346247 2.38057090221311 2.83900712281205 2.26736232544888 1.41568643384274 0.231585877401908 2.30822621696453 2.43248053781067 2.63484865889891 2.07883125647 2.67216045199431 1.20504716083185 0.639943135311691 0.189340449770946 -0.540376959070431 2.91590349327523 2.30970906190937 3.00105941273093 2.71669491162077 0.570188665621578 -0.0897511012668071 -0.205182106648647 0.382791256315766 2.20774266273656 2.616560384939 1.42301884809694 -0.182371094253969 0.838432978285273 1.25696431099119 2.93145508603206 3.864864491733 2.19109673355408 2.87139914429879 0.0914505166423439 -0.11921108859292 2.84591358000298 3.00727563051174 -0.327305747057099 0.154874060898852 -1.30983547661989
"A_87_P024090" 10.1865072936194 10.110385842835 9.30525908964123 7.34481307033726 8.66225584341377 9.63823499573383 9.94142448782846 10.9216070820434 9.51158690303843 10.3164274459258 10.3981516425111 8.14124388726337 9.99863347445772 10.6543389104962 9.60204395472631 9.58248633138219 10.427136588089 8.64042216592554 8.9888472577831 7.82842134612664 8.48743583082558 9.62121459473835 8.71964412196803 10.100634083501 11.612655933448 7.81373444612255 7.94120077978832 6.49543280959773 8.96501158676258 10.4959621556085 10.1262854139663 9.15674084795671 7.50532313682127 9.13906425199128 10.0355745551214 9.73113299655977 11.1528647486769 9.85476637767054 11.3868032313733 8.32279171568778 8.52506088447631 11.1202502301003 9.74737515055094 7.80972346369879 8.79451419175978 7.47653580922827
"A_87_P058321" 4.84098957556865 4.62233324089047 4.13513871327008 1.57776329580871 2.85298789705259 3.10783224194588 4.34691759211941 5.19786023295853 5.00518889372316 4.39686273266635 3.96723278863287 1.86522943898793 4.54494960353591 4.74107414438797 5.05087986480896 4.38804178748714 5.11882333373857 3.24298035126223 2.17369168130343 1.43305066671345 1.45006442242631 5.38884014522814 4.70574509139992 5.61181303241431 4.98628043444278 2.82518431689722 0.802228750722922 1.15025187165929 2.18528288331295 4.36759777429867 5.03983080254843 3.6743365607358 1.25470651287546 2.62083479221093 3.34872812404796 5.45702767429738 6.42269487697141 4.31315149310928 5.54280633906341 1.72639597559809 1.40979417402472 5.12782475800755 5.52040671569269 1.45467575789944 1.47039368158382 -0.139832627498073
"A_87_P035264" 13.2417542149607 12.6881272439116 10.3678544589522 5.44469679609603 7.57622799341066 8.62032428071302 11.7814453308027 12.3588352323016 12.6908482372514 12.0242022360645 10.2447741070569 7.03593496690635 9.97145806531801 12.8763351968151 12.2815202405026 11.3910576019683 12.708549297922 7.92729156774971 10.2785189709296 9.18860584473542 9.52832632948839 12.8265805306561 11.1233626529175 11.9068777276291 12.6580147590505 9.42721164493453 10.0363959903168 10.1814830003032 9.48479693572922 12.2017740087021 11.5782623577963 9.87871796013355 9.89614741413117 10.1072232791866 10.4580175298223 10.4623411079811 11.7397736818949 12.1188834286459 12.6783403396647 9.29932639951697 9.46548968936078 11.388055864535 11.9527103345377 8.35484740348845 8.72405153980882 8.44449041939767
"A_87_P016750" 0.181224810371909 0.113115869060313 -0.952550113469305 -0.510995419187644 -1.78067853918622 -2.48522041685067 0.214270694346925 1.13382656961723 0.697612161351893 0.6362192703127 -0.29941563515455 -0.87338641607798 1.50259126647159 0.503265549366205 2.3553108157933 0.0023281992035814 0.74936107420704 -1.11939947867578 -1.08925263093969 -0.55655715316377 -1.72689694554345 0.833892154637578 -0.371060072856501 1.18671527491562 1.39034602887407 -3.07027415600997 -0.380037180423972 -2.47814838650902 -1.4087741092737 1.030494819065 -0.362832766693928 -1.6837617845116 -1.512476362491 0.0877195746771487 0.319694468175296 2.28406211646679 2.85059029790785 0.748332863099497 0.356206539393318 -0.432655093827588 -1.6239189878362 0.952680805203304 -0.596228283229701 -2.07933255211605 -1.80416010797859 -2.55485565748663
"A_87_P085566" -5.1232686475108 -4.34719097364186 -2.12151141263926 -1.39655167829991 -1.21164143418186 -1.56740122667596 -5.2136173986171 -4.49069179979595 -5.29601152055906 -4.66420226074526 -2.32654612418763 -3.31144357789555 -2.47566434270302 -4.88542766191336 -4.62206981069521 -3.56710688376832 -4.57521046136753 -1.32802871119348 -4.58724323716716 -4.69916968876258 -0.55828710563607 -3.04447789734941 -2.97815713638786 -5.05593016848571 -5.98411618162438 -2.28371258507835 -2.71303334129881 -5.33595593895724 -1.70240154582089 -4.00558365877993 -3.41705707454782 -3.36287895627502 -3.88192537890626 -1.90906702360665 -2.50419470009295 -5.47127918678683 -4.3386537588977 -4.60060936428734 -4.1203955529552 -2.03827768357081 -2.03664611392469 -5.72316899741426 -4.93873840322368 -1.21193638090975 -2.85155622514132 -1.51117571409797
